,subj,chunk,early,late,axis
537,0119171_neurosketch,15,0.40000000000000002,0.76190476190476186,bed_bench
538,0119172_neurosketch,15,0.75,0.5714285714285714,bed_chair
539,0119173_neurosketch,15,0.75,0.76190476190476186,bed_table
540,0119174_neurosketch,15,0.69999999999999996,0.5714285714285714,bench_chair
541,0120171_neurosketch,15,0.69999999999999996,0.61904761904761907,bench_table
542,0120172_neurosketch,15,0.84999999999999998,0.90476190476190477,chair_table
543,0120173_neurosketch,15,0.55000000000000004,0.76190476190476186,bed_bench
544,0123171_neurosketch,15,0.75,0.76190476190476186,bed_table
545,0123172_neurosketch,15,0.65000000000000002,0.66666666666666663,bench_chair
546,0123173_neurosketch,15,0.65000000000000002,0.47619047619047616,bench_table
547,0124171_neurosketch,15,0.5,0.5714285714285714,chair_table
548,0125171_neurosketch,15,0.69999999999999996,0.66666666666666663,bench_chair
549,0125172_neurosketch,15,0.55000000000000004,0.5714285714285714,bed_chair
550,1121161_neurosketch,15,0.55000000000000004,0.5714285714285714,bed_table
551,1130161_neurosketch,15,0.80000000000000004,0.66666666666666663,bench_chair
552,1201161_neurosketch,15,0.45000000000000001,0.38095238095238093,bench_table
553,1202161_neurosketch,15,0.75,0.7142857142857143,bed_chair
554,1203161_neurosketch,15,0.65000000000000002,0.8571428571428571,chair_table
555,1206161_neurosketch,15,0.55000000000000004,0.76190476190476186,bed_bench
556,1206162_neurosketch,15,0.84999999999999998,0.61904761904761907,bed_chair
557,1206163_neurosketch,15,0.5,0.38095238095238093,bed_table
558,1207161_neurosketch,15,0.90000000000000002,0.80952380952380953,bench_chair
559,1207162_neurosketch,15,0.69999999999999996,0.76190476190476186,bench_table
560,0110171_neurosketch,16,0.55000000000000004,0.47619047619047616,bed_bench
561,0110172_neurosketch,16,0.80000000000000004,0.52380952380952384,bed_chair
562,0111171_neurosketch,16,0.75,0.52380952380952384,bed_table
563,0112171_neurosketch,16,0.59999999999999998,0.5714285714285714,bench_chair
564,0112172_neurosketch,16,0.45000000000000001,0.52380952380952384,bench_table
565,0112173_neurosketch,16,0.45000000000000001,0.52380952380952384,chair_table
566,0113171_neurosketch,16,0.69999999999999996,0.61904761904761907,bed_chair
567,0115172_neurosketch,16,0.40000000000000002,0.5714285714285714,bed_table
568,0115174_neurosketch,16,0.80000000000000004,0.76190476190476186,bench_chair
569,0117171_neurosketch,16,0.45000000000000001,0.42857142857142855,bench_table
570,0118171_neurosketch,16,0.65000000000000002,0.61904761904761907,chair_table
571,0118172_neurosketch,16,0.65000000000000002,0.90476190476190477,chair_table
572,0119171_neurosketch,16,0.34999999999999998,0.7142857142857143,bed_bench
573,0119172_neurosketch,16,0.69999999999999996,0.61904761904761907,bed_chair
574,0119173_neurosketch,16,0.75,0.7142857142857143,bed_table
575,0119174_neurosketch,16,0.69999999999999996,0.61904761904761907,bench_chair
576,0120171_neurosketch,16,0.69999999999999996,0.52380952380952384,bench_table
577,0120172_neurosketch,16,0.84999999999999998,0.90476190476190477,chair_table
578,0120173_neurosketch,16,0.59999999999999998,0.7142857142857143,bed_bench
579,0123171_neurosketch,16,0.75,0.76190476190476186,bed_table
580,0123172_neurosketch,16,0.65000000000000002,0.66666666666666663,bench_chair
581,0123173_neurosketch,16,0.59999999999999998,0.52380952380952384,bench_table
582,0124171_neurosketch,16,0.55000000000000004,0.52380952380952384,chair_table
583,0125171_neurosketch,16,0.65000000000000002,0.66666666666666663,bench_chair
584,0125172_neurosketch,16,0.55000000000000004,0.52380952380952384,bed_chair
585,1121161_neurosketch,16,0.59999999999999998,0.5714285714285714,bed_table
586,1130161_neurosketch,16,0.69999999999999996,0.66666666666666663,bench_chair
587,1201161_neurosketch,16,0.55000000000000004,0.38095238095238093,bench_table
588,1202161_neurosketch,16,0.69999999999999996,0.80952380952380953,bed_chair
589,1203161_neurosketch,16,0.65000000000000002,0.80952380952380953,chair_table
590,1206161_neurosketch,16,0.45000000000000001,0.7142857142857143,bed_bench
591,1206162_neurosketch,16,0.80000000000000004,0.61904761904761907,bed_chair
592,1206163_neurosketch,16,0.5,0.42857142857142855,bed_table
593,1207161_neurosketch,16,0.80000000000000004,0.80952380952380953,bench_chair
594,1207162_neurosketch,16,0.75,0.76190476190476186,bench_table
595,0110171_neurosketch,17,0.65000000000000002,0.47619047619047616,bed_bench
596,0110172_neurosketch,17,0.80000000000000004,0.42857142857142855,bed_chair
597,0111171_neurosketch,17,0.75,0.42857142857142855,bed_table
598,0112171_neurosketch,17,0.75,0.66666666666666663,bench_chair
599,0112172_neurosketch,17,0.45000000000000001,0.52380952380952384,bench_table
600,0112173_neurosketch,17,0.45000000000000001,0.61904761904761907,chair_table
601,0113171_neurosketch,17,0.75,0.66666666666666663,bed_chair
602,0115172_neurosketch,17,0.45000000000000001,0.61904761904761907,bed_table
603,0115174_neurosketch,17,0.80000000000000004,0.80952380952380953,bench_chair
604,0117171_neurosketch,17,0.5,0.52380952380952384,bench_table
605,0118171_neurosketch,17,0.69999999999999996,0.5714285714285714,chair_table
606,0118172_neurosketch,17,0.69999999999999996,0.90476190476190477,chair_table
607,0119171_neurosketch,17,0.40000000000000002,0.7142857142857143,bed_bench
608,0119172_neurosketch,17,0.59999999999999998,0.5714285714285714,bed_chair
609,0119173_neurosketch,17,0.69999999999999996,0.80952380952380953,bed_table
610,0119174_neurosketch,17,0.69999999999999996,0.61904761904761907,bench_chair
611,0120171_neurosketch,17,0.75,0.5714285714285714,bench_table
612,0120172_neurosketch,17,0.84999999999999998,0.95238095238095233,chair_table
613,0120173_neurosketch,17,0.55000000000000004,0.7142857142857143,bed_bench
614,0123171_neurosketch,17,0.84999999999999998,0.76190476190476186,bed_table
615,0123172_neurosketch,17,0.65000000000000002,0.76190476190476186,bench_chair
616,0123173_neurosketch,17,0.69999999999999996,0.5714285714285714,bench_table
617,0124171_neurosketch,17,0.65000000000000002,0.52380952380952384,chair_table
618,0125171_neurosketch,17,0.65000000000000002,0.7142857142857143,bench_chair
619,0125172_neurosketch,17,0.55000000000000004,0.52380952380952384,bed_chair
620,1121161_neurosketch,17,0.55000000000000004,0.61904761904761907,bed_table
621,1130161_neurosketch,17,0.65000000000000002,0.66666666666666663,bench_chair
622,1201161_neurosketch,17,0.5,0.33333333333333331,bench_table
623,1202161_neurosketch,17,0.65000000000000002,0.7142857142857143,bed_chair
624,1203161_neurosketch,17,0.65000000000000002,0.8571428571428571,chair_table
625,1206161_neurosketch,17,0.40000000000000002,0.7142857142857143,bed_bench
626,1206162_neurosketch,17,0.80000000000000004,0.52380952380952384,bed_chair
627,1206163_neurosketch,17,0.55000000000000004,0.47619047619047616,bed_table
628,1207161_neurosketch,17,0.75,0.76190476190476186,bench_chair
629,1207162_neurosketch,17,0.59999999999999998,0.76190476190476186,bench_table
630,0110171_neurosketch,18,0.59999999999999998,0.42857142857142855,bed_bench
631,0110172_neurosketch,18,0.69999999999999996,0.52380952380952384,bed_chair
632,0111171_neurosketch,18,0.75,0.61904761904761907,bed_table
633,0112171_neurosketch,18,0.75,0.76190476190476186,bench_chair
634,0112172_neurosketch,18,0.45000000000000001,0.47619047619047616,bench_table
635,0112173_neurosketch,18,0.40000000000000002,0.66666666666666663,chair_table
636,0113171_neurosketch,18,0.69999999999999996,0.61904761904761907,bed_chair
637,0115172_neurosketch,18,0.5,0.66666666666666663,bed_table
638,0115174_neurosketch,18,0.80000000000000004,0.76190476190476186,bench_chair
639,0117171_neurosketch,18,0.55000000000000004,0.66666666666666663,bench_table
640,0118171_neurosketch,18,0.69999999999999996,0.66666666666666663,chair_table
641,0118172_neurosketch,18,0.69999999999999996,0.90476190476190477,chair_table
642,0119171_neurosketch,18,0.29999999999999999,0.66666666666666663,bed_bench
643,0119172_neurosketch,18,0.65000000000000002,0.5714285714285714,bed_chair
644,0119173_neurosketch,18,0.69999999999999996,0.80952380952380953,bed_table
645,0119174_neurosketch,18,0.65000000000000002,0.66666666666666663,bench_chair
646,0120171_neurosketch,18,0.75,0.5714285714285714,bench_table
647,0120172_neurosketch,18,0.84999999999999998,0.95238095238095233,chair_table
648,0120173_neurosketch,18,0.5,0.66666666666666663,bed_bench
649,0123171_neurosketch,18,0.80000000000000004,0.76190476190476186,bed_table
650,0123172_neurosketch,18,0.69999999999999996,0.61904761904761907,bench_chair
651,0123173_neurosketch,18,0.69999999999999996,0.5714285714285714,bench_table
652,0124171_neurosketch,18,0.65000000000000002,0.5714285714285714,chair_table
653,0125171_neurosketch,18,0.65000000000000002,0.76190476190476186,bench_chair
654,0125172_neurosketch,18,0.59999999999999998,0.52380952380952384,bed_chair
655,1121161_neurosketch,18,0.59999999999999998,0.52380952380952384,bed_table
656,1130161_neurosketch,18,0.59999999999999998,0.66666666666666663,bench_chair
657,1201161_neurosketch,18,0.55000000000000004,0.33333333333333331,bench_table
658,1202161_neurosketch,18,0.5,0.7142857142857143,bed_chair
659,1203161_neurosketch,18,0.69999999999999996,0.80952380952380953,chair_table
660,1206161_neurosketch,18,0.45000000000000001,0.7142857142857143,bed_bench
661,1206162_neurosketch,18,0.84999999999999998,0.61904761904761907,bed_chair
662,1206163_neurosketch,18,0.59999999999999998,0.38095238095238093,bed_table
663,1207161_neurosketch,18,0.80000000000000004,0.7142857142857143,bench_chair
664,1207162_neurosketch,18,0.69999999999999996,0.76190476190476186,bench_table
665,0110171_neurosketch,19,0.59999999999999998,0.42857142857142855,bed_bench
666,0110172_neurosketch,19,0.59999999999999998,0.47619047619047616,bed_chair
667,0111171_neurosketch,19,0.75,0.5714285714285714,bed_table
668,0112171_neurosketch,19,0.75,0.7142857142857143,bench_chair
669,0112172_neurosketch,19,0.45000000000000001,0.47619047619047616,bench_table
670,0112173_neurosketch,19,0.34999999999999998,0.66666666666666663,chair_table
671,0113171_neurosketch,19,0.69999999999999996,0.66666666666666663,bed_chair
672,0115172_neurosketch,19,0.5,0.7142857142857143,bed_table
673,0115174_neurosketch,19,0.80000000000000004,0.76190476190476186,bench_chair
674,0117171_neurosketch,19,0.55000000000000004,0.7142857142857143,bench_table
675,0118171_neurosketch,19,0.75,0.5714285714285714,chair_table
676,0118172_neurosketch,19,0.69999999999999996,0.8571428571428571,chair_table
677,0119171_neurosketch,19,0.25,0.66666666666666663,bed_bench
678,0119172_neurosketch,19,0.59999999999999998,0.61904761904761907,bed_chair
679,0119173_neurosketch,19,0.75,0.80952380952380953,bed_table
680,0119174_neurosketch,19,0.59999999999999998,0.61904761904761907,bench_chair
681,0120171_neurosketch,19,0.75,0.5714285714285714,bench_table
682,0120172_neurosketch,19,0.84999999999999998,0.95238095238095233,chair_table
683,0120173_neurosketch,19,0.55000000000000004,0.66666666666666663,bed_bench
684,0123171_neurosketch,19,0.84999999999999998,0.76190476190476186,bed_table
685,0123172_neurosketch,19,0.65000000000000002,0.5714285714285714,bench_chair
686,0123173_neurosketch,19,0.65000000000000002,0.61904761904761907,bench_table
687,0124171_neurosketch,19,0.69999999999999996,0.66666666666666663,chair_table
688,0125171_neurosketch,19,0.65000000000000002,0.66666666666666663,bench_chair
689,0125172_neurosketch,19,0.55000000000000004,0.52380952380952384,bed_chair
690,1121161_neurosketch,19,0.55000000000000004,0.5714285714285714,bed_table
691,1130161_neurosketch,19,0.69999999999999996,0.66666666666666663,bench_chair
692,1201161_neurosketch,19,0.5,0.38095238095238093,bench_table
693,1202161_neurosketch,19,0.5,0.61904761904761907,bed_chair
694,1203161_neurosketch,19,0.65000000000000002,0.90476190476190477,chair_table
695,1206161_neurosketch,19,0.40000000000000002,0.7142857142857143,bed_bench
696,1206162_neurosketch,19,0.84999999999999998,0.61904761904761907,bed_chair
697,1206163_neurosketch,19,0.59999999999999998,0.47619047619047616,bed_table
698,1207161_neurosketch,19,0.80000000000000004,0.7142857142857143,bench_chair
699,1207162_neurosketch,19,0.65000000000000002,0.80952380952380953,bench_table
700,0110171_neurosketch,20,0.59999999999999998,0.42857142857142855,bed_bench
701,0110172_neurosketch,20,0.69999999999999996,0.47619047619047616,bed_chair
702,0111171_neurosketch,20,0.80000000000000004,0.66666666666666663,bed_table
703,0112171_neurosketch,20,0.75,0.8571428571428571,bench_chair
704,0112172_neurosketch,20,0.45000000000000001,0.5714285714285714,bench_table
705,0112173_neurosketch,20,0.29999999999999999,0.76190476190476186,chair_table
706,0113171_neurosketch,20,0.75,0.7142857142857143,bed_chair
707,0115172_neurosketch,20,0.5,0.7142857142857143,bed_table
708,0115174_neurosketch,20,0.80000000000000004,0.76190476190476186,bench_chair
709,0117171_neurosketch,20,0.65000000000000002,0.8571428571428571,bench_table
710,0118171_neurosketch,20,0.75,0.52380952380952384,chair_table
711,0118172_neurosketch,20,0.80000000000000004,0.95238095238095233,chair_table
712,0119171_neurosketch,20,0.29999999999999999,0.7142857142857143,bed_bench
713,0119172_neurosketch,20,0.69999999999999996,0.61904761904761907,bed_chair
714,0119173_neurosketch,20,0.75,0.80952380952380953,bed_table
715,0119174_neurosketch,20,0.59999999999999998,0.61904761904761907,bench_chair
716,0120171_neurosketch,20,0.75,0.5714285714285714,bench_table
717,0120172_neurosketch,20,0.90000000000000002,0.95238095238095233,chair_table
718,0120173_neurosketch,20,0.59999999999999998,0.76190476190476186,bed_bench
719,0123171_neurosketch,20,0.80000000000000004,0.80952380952380953,bed_table
720,0123172_neurosketch,20,0.69999999999999996,0.61904761904761907,bench_chair
721,0123173_neurosketch,20,0.65000000000000002,0.66666666666666663,bench_table
722,0124171_neurosketch,20,0.75,0.66666666666666663,chair_table
723,0125171_neurosketch,20,0.75,0.7142857142857143,bench_chair
724,0125172_neurosketch,20,0.59999999999999998,0.52380952380952384,bed_chair
725,1121161_neurosketch,20,0.55000000000000004,0.61904761904761907,bed_table
726,1130161_neurosketch,20,0.69999999999999996,0.66666666666666663,bench_chair
727,1201161_neurosketch,20,0.59999999999999998,0.42857142857142855,bench_table
728,1202161_neurosketch,20,0.45000000000000001,0.7142857142857143,bed_chair
729,1203161_neurosketch,20,0.69999999999999996,0.95238095238095233,chair_table
730,1206161_neurosketch,20,0.45000000000000001,0.76190476190476186,bed_bench
731,1206162_neurosketch,20,0.80000000000000004,0.5714285714285714,bed_chair
732,1206163_neurosketch,20,0.59999999999999998,0.47619047619047616,bed_table
733,1207161_neurosketch,20,0.80000000000000004,0.7142857142857143,bench_chair
734,1207162_neurosketch,20,0.69999999999999996,0.80952380952380953,bench_table
735,0110171_neurosketch,21,0.55000000000000004,0.42857142857142855,bed_bench
736,0110172_neurosketch,21,0.59999999999999998,0.42857142857142855,bed_chair
737,0111171_neurosketch,21,0.80000000000000004,0.66666666666666663,bed_table
738,0112171_neurosketch,21,0.75,0.7142857142857143,bench_chair
739,0112172_neurosketch,21,0.5,0.42857142857142855,bench_table
740,0112173_neurosketch,21,0.29999999999999999,0.76190476190476186,chair_table
741,0113171_neurosketch,21,0.75,0.7142857142857143,bed_chair
742,0115172_neurosketch,21,0.45000000000000001,0.66666666666666663,bed_table
743,0115174_neurosketch,21,0.80000000000000004,0.76190476190476186,bench_chair
744,0117171_neurosketch,21,0.65000000000000002,0.76190476190476186,bench_table
745,0118171_neurosketch,21,0.75,0.42857142857142855,chair_table
746,0118172_neurosketch,21,0.75,1.0,chair_table
747,0119171_neurosketch,21,0.29999999999999999,0.61904761904761907,bed_bench
748,0119172_neurosketch,21,0.65000000000000002,0.5714285714285714,bed_chair
749,0119173_neurosketch,21,0.65000000000000002,0.80952380952380953,bed_table
750,0119174_neurosketch,21,0.59999999999999998,0.5714285714285714,bench_chair
751,0120171_neurosketch,21,0.75,0.5714285714285714,bench_table
752,0120172_neurosketch,21,0.80000000000000004,0.95238095238095233,chair_table
753,0120173_neurosketch,21,0.59999999999999998,0.76190476190476186,bed_bench
754,0123171_neurosketch,21,0.90000000000000002,0.90476190476190477,bed_table
755,0123172_neurosketch,21,0.80000000000000004,0.7142857142857143,bench_chair
756,0123173_neurosketch,21,0.65000000000000002,0.61904761904761907,bench_table
757,0124171_neurosketch,21,0.75,0.61904761904761907,chair_table
758,0125171_neurosketch,21,0.65000000000000002,0.76190476190476186,bench_chair
759,0125172_neurosketch,21,0.59999999999999998,0.61904761904761907,bed_chair
760,1121161_neurosketch,21,0.59999999999999998,0.7142857142857143,bed_table
761,1130161_neurosketch,21,0.69999999999999996,0.76190476190476186,bench_chair
762,1201161_neurosketch,21,0.5,0.42857142857142855,bench_table
763,1202161_neurosketch,21,0.5,0.61904761904761907,bed_chair
764,1203161_neurosketch,21,0.65000000000000002,0.90476190476190477,chair_table
765,1206161_neurosketch,21,0.5,0.76190476190476186,bed_bench
766,1206162_neurosketch,21,0.90000000000000002,0.61904761904761907,bed_chair
767,1206163_neurosketch,21,0.65000000000000002,0.61904761904761907,bed_table
768,1207161_neurosketch,21,0.80000000000000004,0.7142857142857143,bench_chair
769,1207162_neurosketch,21,0.65000000000000002,0.80952380952380953,bench_table
770,0110171_neurosketch,22,0.5,0.47619047619047616,bed_bench
771,0110172_neurosketch,22,0.55000000000000004,0.5714285714285714,bed_chair
772,0111171_neurosketch,22,0.90000000000000002,0.7142857142857143,bed_table
773,0112171_neurosketch,22,0.65000000000000002,0.66666666666666663,bench_chair
774,0112172_neurosketch,22,0.5,0.47619047619047616,bench_table
775,0112173_neurosketch,22,0.40000000000000002,0.66666666666666663,chair_table
776,0113171_neurosketch,22,0.75,0.80952380952380953,bed_chair
777,0115172_neurosketch,22,0.45000000000000001,0.66666666666666663,bed_table
778,0115174_neurosketch,22,0.75,0.76190476190476186,bench_chair
779,0117171_neurosketch,22,0.69999999999999996,0.8571428571428571,bench_table
780,0118171_neurosketch,22,0.69999999999999996,0.5714285714285714,chair_table
781,0118172_neurosketch,22,0.69999999999999996,1.0,chair_table
782,0119171_neurosketch,22,0.40000000000000002,0.5714285714285714,bed_bench
783,0119172_neurosketch,22,0.59999999999999998,0.61904761904761907,bed_chair
784,0119173_neurosketch,22,0.69999999999999996,0.76190476190476186,bed_table
785,0119174_neurosketch,22,0.59999999999999998,0.5714285714285714,bench_chair
786,0120171_neurosketch,22,0.75,0.5714285714285714,bench_table
787,0120172_neurosketch,22,0.84999999999999998,0.90476190476190477,chair_table
788,0120173_neurosketch,22,0.69999999999999996,0.7142857142857143,bed_bench
789,0123171_neurosketch,22,0.84999999999999998,0.80952380952380953,bed_table
790,0123172_neurosketch,22,0.69999999999999996,0.76190476190476186,bench_chair
791,0123173_neurosketch,22,0.65000000000000002,0.61904761904761907,bench_table
792,0124171_neurosketch,22,0.80000000000000004,0.66666666666666663,chair_table
793,0125171_neurosketch,22,0.65000000000000002,0.76190476190476186,bench_chair
794,0125172_neurosketch,22,0.55000000000000004,0.5714285714285714,bed_chair
795,1121161_neurosketch,22,0.75,0.7142857142857143,bed_table
796,1130161_neurosketch,22,0.65000000000000002,0.7142857142857143,bench_chair
797,1201161_neurosketch,22,0.5,0.42857142857142855,bench_table
798,1202161_neurosketch,22,0.59999999999999998,0.7142857142857143,bed_chair
799,1203161_neurosketch,22,0.65000000000000002,0.90476190476190477,chair_table
800,1206161_neurosketch,22,0.45000000000000001,0.7142857142857143,bed_bench
801,1206162_neurosketch,22,0.84999999999999998,0.5714285714285714,bed_chair
802,1206163_neurosketch,22,0.69999999999999996,0.61904761904761907,bed_table
803,1207161_neurosketch,22,0.75,0.7142857142857143,bench_chair
804,1207162_neurosketch,22,0.65000000000000002,0.80952380952380953,bench_table
